date,bay_of_bengal_wave_height_m,swell_height_m,windspeed_10m_max_kmh,precipitation_sum_mm,monsoon_active_flag,cyclone_disruption_index,unit_wave
2020-01-01,0.86,0.72,15.9,0.0,0,0.0,meters
2020-01-02,0.86,0.72,17.7,0.7,0,0.0,meters
2020-01-03,0.86,0.72,18.4,15.0,1,0.0,meters
2020-01-04,0.86,0.72,12.8,16.8,1,0.0,meters
2020-01-05,0.86,0.72,14.1,0.6,0,0.0,meters
2020-01-06,0.86,0.72,15.3,0.0,0,0.0,meters
2020-01-07,0.86,0.72,9.9,0.0,0,0.0,meters
2020-01-08,0.86,0.72,10.8,0.0,0,0.0,meters
2020-01-09,0.86,0.72,12.2,0.0,0,0.0,meters
2020-01-10,0.86,0.72,16.9,1.0,0,0.0,meters
2020-01-11,0.86,0.72,16.0,0.0,0,0.0,meters
2020-01-12,0.86,0.72,13.7,0.0,0,0.0,meters
2020-01-13,0.86,0.72,10.8,0.0,0,0.0,meters
2020-01-14,0.86,0.72,9.9,0.0,0,0.0,meters
2020-01-15,0.86,0.72,10.0,0.0,0,0.0,meters
2020-01-16,0.86,0.72,8.9,0.0,0,0.0,meters
2020-01-17,0.86,0.72,11.1,0.0,0,0.0,meters
2020-01-18,0.86,0.72,11.0,0.0,0,0.0,meters
2020-01-19,0.86,0.72,9.9,0.0,0,0.0,meters
2020-01-20,0.86,0.72,15.8,0.0,0,0.0,meters
2020-01-21,0.86,0.72,14.0,0.4,0,0.0,meters
2020-01-22,0.86,0.72,11.2,0.0,0,0.0,meters
2020-01-23,0.86,0.72,14.4,0.0,0,0.0,meters
2020-01-24,0.86,0.72,18.5,0.1,0,0.0,meters
2020-01-25,0.86,0.72,13.0,0.0,0,0.0,meters
2020-01-26,0.86,0.72,10.8,0.7,0,0.0,meters
2020-01-27,0.86,0.72,14.0,0.0,0,0.0,meters
2020-01-28,0.86,0.72,16.7,0.0,0,0.0,meters
2020-01-29,0.86,0.72,17.8,4.9,0,0.0,meters
2020-01-30,0.86,0.72,17.7,6.6,0,0.0,meters
2020-01-31,0.86,0.72,17.4,0.0,0,0.0,meters
2020-02-01,0.86,0.72,14.4,0.7,0,0.0,meters
2020-02-02,0.86,0.72,16.1,0.3,0,0.0,meters
2020-02-03,0.86,0.72,16.4,0.0,0,0.0,meters
2020-02-04,0.86,0.72,12.0,0.0,0,0.0,meters
2020-02-05,0.86,0.72,12.7,11.7,1,0.0,meters
2020-02-06,0.86,0.72,13.0,0.0,0,0.0,meters
2020-02-07,0.86,0.72,18.3,22.0,1,0.0,meters
2020-02-08,0.86,0.72,18.3,2.8,0,0.0,meters
2020-02-09,0.86,0.72,14.0,0.0,0,0.0,meters
2020-02-10,0.86,0.72,14.3,0.0,0,0.0,meters
2020-02-11,0.86,0.72,11.6,0.0,0,0.0,meters
2020-02-12,0.86,0.72,12.5,0.0,0,0.0,meters
2020-02-13,0.86,0.72,10.5,0.0,0,0.0,meters
2020-02-14,0.86,0.72,12.7,0.0,0,0.0,meters
2020-02-15,0.86,0.72,13.7,0.0,0,0.0,meters
2020-02-16,0.86,0.72,10.2,0.1,0,0.0,meters
2020-02-17,0.86,0.72,13.3,0.0,0,0.0,meters
2020-02-18,0.86,0.72,10.9,0.0,0,0.0,meters
2020-02-19,0.86,0.72,16.2,0.0,0,0.0,meters
2020-02-20,0.86,0.72,14.3,0.0,0,0.0,meters
2020-02-21,0.86,0.72,10.5,0.0,0,0.0,meters
2020-02-22,0.86,0.72,11.5,0.0,0,0.0,meters
2020-02-23,0.86,0.72,12.3,0.0,0,0.0,meters
2020-02-24,0.86,0.72,11.5,0.0,0,0.0,meters
2020-02-25,0.86,0.72,14.5,4.3,0,0.0,meters
2020-02-26,0.86,0.72,10.1,17.7,1,0.0,meters
2020-02-27,0.86,0.72,10.7,0.1,0,0.0,meters
2020-02-28,0.86,0.72,9.7,1.1,0,0.0,meters
2020-02-29,0.86,0.72,13.5,0.1,0,0.0,meters
2020-03-01,0.86,0.72,13.9,0.1,0,0.0,meters
2020-03-02,0.86,0.72,13.7,0.0,0,0.0,meters
2020-03-03,0.86,0.72,16.3,0.0,0,0.0,meters
2020-03-04,0.86,0.72,17.2,0.0,0,0.0,meters
2020-03-05,0.86,0.72,17.0,0.0,0,0.0,meters
2020-03-06,0.86,0.72,15.2,8.1,0,0.0,meters
2020-03-07,0.86,0.72,15.2,1.4,0,0.0,meters
2020-03-08,0.86,0.72,17.5,3.7,0,0.0,meters
2020-03-09,0.86,0.72,14.1,0.0,0,0.0,meters
2020-03-10,0.86,0.72,12.7,1.2,0,0.0,meters
2020-03-11,0.86,0.72,18.4,0.0,0,0.0,meters
2020-03-12,0.86,0.72,19.5,0.0,0,0.0,meters
2020-03-13,0.86,0.72,13.9,0.0,0,0.0,meters
2020-03-14,0.86,0.72,16.2,0.0,0,0.0,meters
2020-03-15,0.86,0.72,15.6,0.0,0,0.0,meters
2020-03-16,0.86,0.72,10.5,0.5,0,0.0,meters
2020-03-17,0.86,0.72,13.3,0.4,0,0.0,meters
2020-03-18,0.86,0.72,13.5,0.6,0,0.0,meters
2020-03-19,0.86,0.72,14.1,13.4,1,0.0,meters
2020-03-20,0.86,0.72,18.5,0.1,0,0.0,meters
2020-03-21,0.86,0.72,15.3,2.9,0,0.0,meters
2020-03-22,0.86,0.72,16.3,12.3,1,0.0,meters
2020-03-23,0.86,0.72,14.8,0.9,0,0.0,meters
2020-03-24,0.86,0.72,14.5,0.7,0,0.0,meters
2020-03-25,0.86,0.72,17.6,0.2,0,0.0,meters
2020-03-26,0.86,0.72,14.0,0.0,0,0.0,meters
2020-03-27,0.86,0.72,17.4,0.0,0,0.0,meters
2020-03-28,0.86,0.72,12.6,0.0,0,0.0,meters
2020-03-29,0.86,0.72,15.0,0.0,0,0.0,meters
2020-03-30,0.86,0.72,13.3,0.0,0,0.0,meters
2020-03-31,0.86,0.72,15.5,0.0,0,0.0,meters
2020-04-01,0.86,0.72,16.3,0.0,0,0.0,meters
2020-04-02,0.86,0.72,21.3,0.0,0,0.0,meters
2020-04-03,0.86,0.72,22.7,0.0,0,0.0,meters
2020-04-04,0.86,0.72,17.8,0.0,0,0.0,meters
2020-04-05,0.86,0.72,15.0,0.3,0,0.0,meters
2020-04-06,0.86,0.72,16.7,0.0,0,0.0,meters
2020-04-07,0.86,0.72,20.2,0.0,0,0.0,meters
2020-04-08,0.86,0.72,16.8,0.1,0,0.0,meters
2020-04-09,0.86,0.72,20.3,0.0,0,0.0,meters
2020-04-10,0.86,0.72,16.6,0.0,0,0.0,meters
2020-04-11,0.86,0.72,20.1,0.0,0,0.0,meters
2020-04-12,0.86,0.72,19.2,2.4,0,0.0,meters
2020-04-13,0.86,0.72,21.3,0.0,0,0.0,meters
2020-04-14,0.86,0.72,22.7,0.0,0,0.0,meters
2020-04-15,0.86,0.72,22.9,0.0,0,0.0,meters
2020-04-16,0.86,0.72,23.9,0.0,0,0.0,meters
2020-04-17,0.86,0.72,26.8,0.0,0,0.0,meters
2020-04-18,0.86,0.72,25.3,0.2,0,0.0,meters
2020-04-19,0.86,0.72,24.5,3.4,0,0.0,meters
2020-04-20,0.86,0.72,23.6,0.0,0,0.0,meters
2020-04-21,0.86,0.72,22.4,0.2,0,0.0,meters
2020-04-22,0.86,0.72,25.9,1.2,0,0.0,meters
2020-04-23,0.86,0.72,24.6,2.4,0,0.0,meters
2020-04-24,0.86,0.72,27.8,0.0,0,0.0,meters
2020-04-25,0.86,0.72,27.0,1.1,0,0.0,meters
2020-04-26,0.86,0.72,18.3,6.1,0,0.0,meters
2020-04-27,0.86,0.72,14.7,3.2,0,0.0,meters
2020-04-28,0.86,0.72,16.5,8.1,0,0.0,meters
2020-04-29,0.86,0.72,16.1,4.1,0,0.0,meters
2020-04-30,0.86,0.72,17.7,3.8,0,0.0,meters
2020-05-01,0.86,0.72,14.3,3.3,0,0.0,meters
2020-05-02,0.86,0.72,18.2,0.0,0,0.0,meters
2020-05-03,0.86,0.72,25.9,0.4,0,0.0,meters
2020-05-04,0.86,0.72,22.6,0.0,0,0.0,meters
2020-05-05,0.86,0.72,22.7,0.2,0,0.0,meters
2020-05-06,0.86,0.72,22.4,0.1,0,0.0,meters
2020-05-07,0.86,0.72,20.1,0.0,0,0.0,meters
2020-05-08,0.86,0.72,19.4,0.0,0,0.0,meters
2020-05-09,0.86,0.72,18.4,0.0,0,0.0,meters
2020-05-10,0.86,0.72,19.3,0.0,0,0.0,meters
2020-05-11,0.86,0.72,14.4,0.0,0,0.0,meters
2020-05-12,0.86,0.72,15.9,0.0,0,0.0,meters
2020-05-13,0.86,0.72,19.2,0.0,0,0.0,meters
2020-05-14,0.86,0.72,21.3,0.0,0,0.0,meters
2020-05-15,0.86,0.72,20.3,0.0,0,0.0,meters
2020-05-16,0.86,0.72,18.8,0.0,0,0.0,meters
2020-05-17,0.86,0.72,15.7,0.0,0,0.0,meters
2020-05-18,0.86,0.72,13.8,0.0,0,0.0,meters
2020-05-19,0.86,0.72,42.6,29.1,1,0.0,meters
2020-05-20,0.86,0.72,58.8,89.2,1,0.0,meters
2020-05-21,0.86,0.72,17.0,0.0,0,0.0,meters
2020-05-22,0.86,0.72,23.2,0.0,0,0.0,meters
2020-05-23,0.86,0.72,24.5,0.0,0,0.0,meters
2020-05-24,0.86,0.72,29.0,0.0,0,0.0,meters
2020-05-25,0.86,0.72,31.9,0.0,0,0.0,meters
2020-05-26,0.86,0.72,32.8,0.0,0,0.0,meters
2020-05-27,0.86,0.72,33.4,0.0,0,0.0,meters
2020-05-28,0.86,0.72,31.1,1.2,0,0.0,meters
2020-05-29,0.86,0.72,24.0,0.4,0,0.0,meters
2020-05-30,0.86,0.72,26.7,0.0,0,0.0,meters
2020-05-31,0.86,0.72,21.9,0.7,0,0.0,meters
2020-06-01,0.86,0.72,22.7,2.1,1,0.0,meters
2020-06-02,0.86,0.72,22.4,0.5,1,0.0,meters
2020-06-03,0.86,0.72,18.3,2.3,1,0.0,meters
2020-06-04,0.86,0.72,22.8,3.5,1,0.0,meters
2020-06-05,0.86,0.72,26.9,0.1,1,0.0,meters
2020-06-06,0.86,0.72,19.9,1.3,1,0.0,meters
2020-06-07,0.86,0.72,21.1,1.2,1,0.0,meters
2020-06-08,0.86,0.72,13.2,10.4,1,0.0,meters
2020-06-09,0.86,0.72,12.9,1.3,1,0.0,meters
2020-06-10,0.86,0.72,14.3,5.9,1,0.0,meters
2020-06-11,0.86,0.72,16.4,17.8,1,0.0,meters
2020-06-12,0.86,0.72,18.8,10.4,1,0.0,meters
2020-06-13,0.86,0.72,22.3,6.9,1,0.0,meters
2020-06-14,0.86,0.72,17.3,17.8,1,0.0,meters
2020-06-15,0.86,0.72,22.8,26.5,1,0.0,meters
2020-06-16,0.86,0.72,22.9,14.8,1,0.0,meters
2020-06-17,0.86,0.72,28.5,4.6,1,0.0,meters
2020-06-18,0.86,0.72,25.3,2.5,1,0.0,meters
2020-06-19,0.86,0.72,18.0,2.6,1,0.0,meters
2020-06-20,0.86,0.72,12.9,11.1,1,0.0,meters
2020-06-21,0.86,0.72,22.5,12.2,1,0.0,meters
2020-06-22,0.86,0.72,28.9,2.7,1,0.0,meters
2020-06-23,0.86,0.72,25.6,2.1,1,0.0,meters
2020-06-24,0.86,0.72,24.4,0.4,1,0.0,meters
2020-06-25,0.86,0.72,23.1,0.0,1,0.0,meters
2020-06-26,0.86,0.72,24.5,0.5,1,0.0,meters
2020-06-27,0.86,0.72,23.7,1.4,1,0.0,meters
2020-06-28,0.86,0.72,20.9,5.0,1,0.0,meters
2020-06-29,0.86,0.72,15.6,3.8,1,0.0,meters
2020-06-30,0.86,0.72,22.0,0.4,1,0.0,meters
2020-07-01,0.86,0.72,27.2,2.1,1,0.0,meters
2020-07-02,0.86,0.72,23.0,1.2,1,0.0,meters
2020-07-03,0.86,0.72,18.7,1.5,1,0.0,meters
2020-07-04,0.86,0.72,15.9,3.2,1,0.0,meters
2020-07-05,0.86,0.72,19.1,14.3,1,0.0,meters
2020-07-06,0.86,0.72,21.4,9.3,1,0.0,meters
2020-07-07,0.86,0.72,22.1,1.1,1,0.0,meters
2020-07-08,0.86,0.72,21.0,6.8,1,0.0,meters
2020-07-09,0.86,0.72,23.2,9.0,1,0.0,meters
2020-07-10,0.86,0.72,26.9,1.3,1,0.0,meters
2020-07-11,0.86,0.72,21.9,6.7,1,0.0,meters
2020-07-12,0.86,0.72,14.3,24.0,1,0.0,meters
2020-07-13,0.86,0.72,14.0,10.0,1,0.0,meters
2020-07-14,0.86,0.72,12.5,21.0,1,0.0,meters
2020-07-15,0.86,0.72,25.5,6.8,1,0.0,meters
2020-07-16,0.86,0.72,25.3,3.5,1,0.0,meters
2020-07-17,0.86,0.72,26.9,3.3,1,0.0,meters
2020-07-18,0.86,0.72,24.5,4.7,1,0.0,meters
2020-07-19,0.86,0.72,26.6,1.1,1,0.0,meters
2020-07-20,0.86,0.72,28.4,1.4,1,0.0,meters
2020-07-21,0.86,0.72,27.5,4.4,1,0.0,meters
2020-07-22,0.86,0.72,20.7,9.5,1,0.0,meters
2020-07-23,0.86,0.72,18.4,30.8,1,0.0,meters
2020-07-24,0.86,0.72,18.2,9.3,1,0.0,meters
2020-07-25,0.86,0.72,20.4,0.2,1,0.0,meters
2020-07-26,0.86,0.72,16.0,3.1,1,0.0,meters
2020-07-27,0.86,0.72,15.0,11.9,1,0.0,meters
2020-07-28,0.86,0.72,18.6,3.5,1,0.0,meters
2020-07-29,0.86,0.72,20.2,1.4,1,0.0,meters
2020-07-30,0.86,0.72,14.1,1.2,1,0.0,meters
2020-07-31,0.86,0.72,16.3,5.6,1,0.0,meters
2020-08-01,0.86,0.72,19.9,1.1,1,0.0,meters
2020-08-02,0.86,0.72,13.9,18.7,1,0.0,meters
2020-08-03,0.86,0.72,16.7,17.6,1,0.0,meters
2020-08-04,0.86,0.72,15.1,31.6,1,0.0,meters
2020-08-05,0.86,0.72,23.0,12.3,1,0.0,meters
2020-08-06,0.86,0.72,20.9,2.6,1,0.0,meters
2020-08-07,0.86,0.72,20.4,9.8,1,0.0,meters
2020-08-08,0.86,0.72,11.0,41.0,1,0.0,meters
2020-08-09,0.86,0.72,16.3,11.0,1,0.0,meters
2020-08-10,0.86,0.72,17.5,1.7,1,0.0,meters
2020-08-11,0.86,0.72,17.2,6.2,1,0.0,meters
2020-08-12,0.86,0.72,15.5,15.6,1,0.0,meters
2020-08-13,0.86,0.72,13.8,11.0,1,0.0,meters
2020-08-14,0.86,0.72,14.5,43.7,1,0.0,meters
2020-08-15,0.86,0.72,25.5,82.3,1,0.0,meters
2020-08-16,0.86,0.72,27.7,0.8,1,0.0,meters
2020-08-17,0.86,0.72,20.7,2.1,1,0.0,meters
2020-08-18,0.86,0.72,16.3,11.7,1,0.0,meters
2020-08-19,0.86,0.72,21.1,191.0,1,0.0,meters
2020-08-20,0.86,0.72,26.9,6.9,1,0.0,meters
2020-08-21,0.86,0.72,30.9,3.2,1,0.0,meters
2020-08-22,0.86,0.72,23.2,7.5,1,0.0,meters
2020-08-23,0.86,0.72,14.9,20.7,1,0.0,meters
2020-08-24,0.86,0.72,15.3,19.8,1,0.0,meters
2020-08-25,0.86,0.72,19.1,66.3,1,0.0,meters
2020-08-26,0.86,0.72,22.6,77.3,1,0.0,meters
2020-08-27,0.86,0.72,25.9,8.3,1,0.0,meters
2020-08-28,0.86,0.72,26.2,0.0,1,0.0,meters
2020-08-29,0.86,0.72,23.2,0.0,1,0.0,meters
2020-08-30,0.86,0.72,13.2,2.8,1,0.0,meters
2020-08-31,0.86,0.72,11.7,1.6,1,0.0,meters
2020-09-01,0.86,0.72,13.2,8.4,1,0.0,meters
2020-09-02,0.86,0.72,14.5,24.4,1,0.0,meters
2020-09-03,0.86,0.72,15.0,1.8,1,0.0,meters
2020-09-04,0.86,0.72,14.5,0.6,1,0.0,meters
2020-09-05,0.86,0.72,18.8,0.6,1,0.0,meters
2020-09-06,0.86,0.72,21.7,0.9,1,0.0,meters
2020-09-07,0.86,0.72,23.4,0.9,1,0.0,meters
2020-09-08,0.86,0.72,16.8,1.4,1,0.0,meters
2020-09-09,0.86,0.72,19.3,4.2,1,0.0,meters
2020-09-10,0.86,0.72,17.3,4.1,1,0.0,meters
2020-09-11,0.86,0.72,16.6,2.4,1,0.0,meters
2020-09-12,0.86,0.72,14.3,1.6,1,0.0,meters
2020-09-13,0.86,0.72,14.9,1.0,1,0.0,meters
2020-09-14,0.86,0.72,17.7,3.4,1,0.0,meters
2020-09-15,0.86,0.72,18.1,2.5,1,0.0,meters
2020-09-16,0.86,0.72,18.1,2.7,1,0.0,meters
2020-09-17,0.86,0.72,17.8,0.1,1,0.0,meters
2020-09-18,0.86,0.72,13.8,1.0,1,0.0,meters
2020-09-19,0.86,0.72,13.0,0.4,1,0.0,meters
2020-09-20,0.86,0.72,10.7,21.8,1,0.0,meters
2020-09-21,0.86,0.72,18.4,26.6,1,0.0,meters
2020-09-22,0.86,0.72,29.2,3.4,1,0.0,meters
2020-09-23,0.86,0.72,28.6,2.9,1,0.0,meters
2020-09-24,0.86,0.72,24.2,1.4,1,0.0,meters
2020-09-25,0.86,0.72,24.2,3.6,1,0.0,meters
2020-09-26,0.86,0.72,18.9,10.5,1,0.0,meters
2020-09-27,0.86,0.72,10.9,1.6,1,0.0,meters
2020-09-28,0.86,0.72,13.1,2.5,1,0.0,meters
2020-09-29,0.86,0.72,8.0,9.3,1,0.0,meters
2020-09-30,0.86,0.72,16.0,23.2,1,0.0,meters
2020-10-01,0.86,0.72,19.2,22.5,1,0.0,meters
2020-10-02,0.86,0.72,15.5,17.9,1,0.0,meters
2020-10-03,0.86,0.72,17.4,14.8,1,0.0,meters
2020-10-04,0.86,0.72,15.0,8.9,0,0.0,meters
2020-10-05,0.86,0.72,12.0,7.3,0,0.0,meters
2020-10-06,0.86,0.72,13.6,6.8,0,0.0,meters
2020-10-07,0.86,0.72,15.2,9.2,0,0.0,meters
2020-10-08,0.86,0.72,10.4,2.2,0,0.0,meters
2020-10-09,0.86,0.72,8.3,1.2,0,0.0,meters
2020-10-10,0.86,0.72,14.6,2.8,0,0.0,meters
2020-10-11,0.86,0.72,19.1,0.9,0,0.0,meters
2020-10-12,0.86,0.72,29.1,3.3,0,0.0,meters
2020-10-13,0.86,0.72,25.3,7.4,0,0.0,meters
2020-10-14,0.86,0.72,18.2,18.7,1,0.0,meters
2020-10-15,0.86,0.72,16.2,10.4,1,0.0,meters
2020-10-16,0.86,0.72,10.8,1.6,0,0.0,meters
2020-10-17,0.86,0.72,8.9,0.0,0,0.0,meters
2020-10-18,0.86,0.72,13.7,3.0,0,0.0,meters
2020-10-19,0.86,0.72,9.5,6.7,0,0.0,meters
2020-10-20,0.86,0.72,16.7,7.5,0,0.0,meters
2020-10-21,0.86,0.72,21.9,22.0,1,0.0,meters
2020-10-22,0.86,0.72,20.3,43.3,1,0.0,meters
2020-10-23,0.86,0.72,19.9,0.1,0,0.0,meters
2020-10-24,0.86,0.72,8.0,1.0,0,0.0,meters
2020-10-25,0.86,0.72,12.9,2.3,0,0.0,meters
2020-10-26,0.86,0.72,10.2,0.5,0,0.0,meters
2020-10-27,0.86,0.72,10.6,0.0,0,0.0,meters
2020-10-28,0.86,0.72,15.5,0.0,0,0.0,meters
2020-10-29,0.86,0.72,15.5,0.0,0,0.0,meters
2020-10-30,0.86,0.72,16.2,0.0,0,0.0,meters
2020-10-31,0.86,0.72,14.8,0.0,0,0.0,meters
2020-11-01,0.86,0.72,13.8,1.9,0,0.0,meters
2020-11-02,0.86,0.72,18.3,1.5,0,0.0,meters
2020-11-03,0.86,0.72,15.8,0.9,0,0.0,meters
2020-11-04,0.86,0.72,12.0,0.0,0,0.0,meters
2020-11-05,0.86,0.72,10.6,0.0,0,0.0,meters
2020-11-06,0.86,0.72,12.6,0.0,0,0.0,meters
2020-11-07,0.86,0.72,12.2,0.0,0,0.0,meters
2020-11-08,0.86,0.72,14.9,0.0,0,0.0,meters
2020-11-09,0.86,0.72,14.8,0.0,0,0.0,meters
2020-11-10,0.86,0.72,17.7,2.5,0,0.0,meters
2020-11-11,0.86,0.72,18.1,0.1,0,0.0,meters
2020-11-12,0.86,0.72,16.6,0.0,0,0.0,meters
2020-11-13,0.86,0.72,15.6,0.0,0,0.0,meters
2020-11-14,0.86,0.72,18.5,0.0,0,0.0,meters
2020-11-15,0.86,0.72,17.6,0.0,0,0.0,meters
2020-11-16,0.86,0.72,9.8,0.0,0,0.0,meters
2020-11-17,0.86,0.72,9.3,0.0,0,0.0,meters
2020-11-18,0.86,0.72,10.9,0.5,0,0.0,meters
2020-11-19,0.86,0.72,9.5,0.0,0,0.0,meters
2020-11-20,0.86,0.72,14.8,0.2,0,0.0,meters
2020-11-21,0.86,0.72,14.0,1.8,0,0.0,meters
2020-11-22,0.86,0.72,15.8,0.2,0,0.0,meters
2020-11-23,0.86,0.72,16.5,0.0,0,0.0,meters
2020-11-24,0.86,0.72,17.4,0.0,0,0.0,meters
2020-11-25,0.86,0.72,18.6,0.0,0,0.0,meters
2020-11-26,0.86,0.72,17.3,0.0,0,0.0,meters
2020-11-27,0.86,0.72,21.4,0.0,0,0.0,meters
2020-11-28,0.86,0.72,18.7,0.0,0,0.0,meters
2020-11-29,0.86,0.72,17.4,0.0,0,0.0,meters
2020-11-30,0.86,0.72,17.6,0.0,0,0.0,meters
2020-12-01,0.86,0.72,13.4,0.0,0,0.0,meters
2020-12-02,0.86,0.72,12.3,0.0,0,0.0,meters
2020-12-03,0.86,0.72,11.0,0.0,0,0.0,meters
2020-12-04,0.86,0.72,10.6,0.0,0,0.0,meters
2020-12-05,0.86,0.72,9.8,0.0,0,0.0,meters
2020-12-06,0.86,0.72,10.2,0.0,0,0.0,meters
2020-12-07,0.86,0.72,10.9,0.0,0,0.0,meters
2020-12-08,0.86,0.72,10.6,0.0,0,0.0,meters
2020-12-09,0.86,0.72,10.5,0.0,0,0.0,meters
2020-12-10,0.86,0.72,11.9,0.0,0,0.0,meters
2020-12-11,0.86,0.72,11.7,0.0,0,0.0,meters
2020-12-12,0.86,0.72,10.5,0.0,0,0.0,meters
2020-12-13,0.86,0.72,10.5,0.0,0,0.0,meters
2020-12-14,0.86,0.72,15.7,0.1,0,0.0,meters
2020-12-15,0.86,0.72,17.1,0.0,0,0.0,meters
2020-12-16,0.86,0.72,16.0,0.0,0,0.0,meters
2020-12-17,0.86,0.72,16.9,0.0,0,0.0,meters
2020-12-18,0.86,0.72,16.9,0.0,0,0.0,meters
2020-12-19,0.86,0.72,16.9,0.0,0,0.0,meters
2020-12-20,0.86,0.72,14.7,0.0,0,0.0,meters
2020-12-21,0.86,0.72,13.3,0.0,0,0.0,meters
2020-12-22,0.86,0.72,11.2,0.0,0,0.0,meters
2020-12-23,0.86,0.72,10.9,0.0,0,0.0,meters
2020-12-24,0.86,0.72,13.9,0.0,0,0.0,meters
2020-12-25,0.86,0.72,13.9,0.0,0,0.0,meters
2020-12-26,0.86,0.72,15.3,0.0,0,0.0,meters
2020-12-27,0.86,0.72,13.6,0.0,0,0.0,meters
2020-12-28,0.86,0.72,10.8,0.0,0,0.0,meters
2020-12-29,0.86,0.72,12.1,0.0,0,0.0,meters
2020-12-30,0.86,0.72,15.0,0.0,0,0.0,meters
2020-12-31,0.86,0.72,16.6,0.0,0,0.0,meters
2021-01-01,0.86,0.72,15.8,0.0,0,0.0,meters
2021-01-02,0.86,0.72,13.6,0.0,0,0.0,meters
2021-01-03,0.86,0.72,15.6,0.0,0,0.0,meters
2021-01-04,0.86,0.72,13.1,0.0,0,0.0,meters
2021-01-05,0.86,0.72,12.8,0.0,0,0.0,meters
2021-01-06,0.86,0.72,10.4,0.0,0,0.0,meters
2021-01-07,0.86,0.72,9.7,0.0,0,0.0,meters
2021-01-08,0.86,0.72,13.7,0.0,0,0.0,meters
2021-01-09,0.86,0.72,10.8,0.0,0,0.0,meters
2021-01-10,0.86,0.72,10.6,0.0,0,0.0,meters
2021-01-11,0.86,0.72,9.2,0.0,0,0.0,meters
2021-01-12,0.86,0.72,13.0,0.0,0,0.0,meters
2021-01-13,0.86,0.72,15.1,0.5,0,0.0,meters
2021-01-14,0.86,0.72,17.5,0.0,0,0.0,meters
2021-01-15,0.86,0.72,11.7,0.0,0,0.0,meters
2021-01-16,0.86,0.72,11.5,0.0,0,0.0,meters
2021-01-17,0.86,0.72,17.7,0.5,0,0.0,meters
2021-01-18,0.86,0.72,10.7,0.1,0,0.0,meters
2021-01-19,0.86,0.72,18.7,0.0,0,0.0,meters
2021-01-20,0.86,0.72,20.0,0.1,0,0.0,meters
2021-01-21,0.86,0.72,17.5,0.0,0,0.0,meters
2021-01-22,0.86,0.72,11.3,0.0,0,0.0,meters
2021-01-23,0.86,0.72,13.0,0.0,0,0.0,meters
2021-01-24,0.86,0.72,13.2,0.0,0,0.0,meters
2021-01-25,0.86,0.72,15.1,0.1,0,0.0,meters
2021-01-26,0.86,0.72,18.2,2.4,0,0.0,meters
2021-01-27,0.86,0.72,16.4,0.2,0,0.0,meters
2021-01-28,0.86,0.72,15.4,0.0,0,0.0,meters
2021-01-29,0.86,0.72,13.1,0.0,0,0.0,meters
2021-01-30,0.86,0.72,17.1,0.0,0,0.0,meters
2021-01-31,0.86,0.72,18.3,0.1,0,0.0,meters
2021-02-01,0.86,0.72,13.7,0.0,0,0.0,meters
2021-02-02,0.86,0.72,12.6,0.0,0,0.0,meters
2021-02-03,0.86,0.72,11.7,0.0,0,0.0,meters
2021-02-04,0.86,0.72,12.4,0.0,0,0.0,meters
2021-02-05,0.86,0.72,12.2,0.0,0,0.0,meters
2021-02-06,0.86,0.72,12.5,0.0,0,0.0,meters
2021-02-07,0.86,0.72,16.6,0.0,0,0.0,meters
2021-02-08,0.86,0.72,15.5,0.0,0,0.0,meters
2021-02-09,0.86,0.72,11.5,0.0,0,0.0,meters
2021-02-10,0.86,0.72,14.3,0.0,0,0.0,meters
2021-02-11,0.86,0.72,15.0,0.0,0,0.0,meters
2021-02-12,0.86,0.72,14.2,0.0,0,0.0,meters
2021-02-13,0.86,0.72,17.0,0.0,0,0.0,meters
2021-02-14,0.86,0.72,19.8,0.0,0,0.0,meters
2021-02-15,0.86,0.72,14.8,0.0,0,0.0,meters
2021-02-16,0.86,0.72,14.6,0.0,0,0.0,meters
2021-02-17,0.86,0.72,15.7,0.0,0,0.0,meters
2021-02-18,0.86,0.72,15.2,0.0,0,0.0,meters
2021-02-19,0.86,0.72,17.7,0.0,0,0.0,meters
2021-02-20,0.86,0.72,16.7,0.0,0,0.0,meters
2021-02-21,0.86,0.72,15.2,0.0,0,0.0,meters
2021-02-22,0.86,0.72,14.8,0.0,0,0.0,meters
2021-02-23,0.86,0.72,19.1,0.0,0,0.0,meters
2021-02-24,0.86,0.72,13.0,0.0,0,0.0,meters
2021-02-25,0.86,0.72,17.0,0.0,0,0.0,meters
2021-02-26,0.86,0.72,19.7,0.0,0,0.0,meters
2021-02-27,0.86,0.72,15.0,0.0,0,0.0,meters
2021-02-28,0.86,0.72,17.3,0.0,0,0.0,meters
2021-03-01,0.86,0.72,18.7,0.0,0,0.0,meters
2021-03-02,0.86,0.72,17.3,0.0,0,0.0,meters
2021-03-03,0.86,0.72,17.0,0.0,0,0.0,meters
2021-03-04,0.86,0.72,15.0,0.0,0,0.0,meters
2021-03-05,0.86,0.72,23.7,0.0,0,0.0,meters
2021-03-06,0.86,0.72,20.3,0.0,0,0.0,meters
2021-03-07,0.86,0.72,16.2,0.0,0,0.0,meters
2021-03-08,0.86,0.72,18.6,0.0,0,0.0,meters
2021-03-09,0.86,0.72,21.1,0.0,0,0.0,meters
2021-03-10,0.86,0.72,23.3,0.0,0,0.0,meters
